-87.126055,-81.870869,-82.977000,-85.085103,-82.988619,-78.292966,-73.426997,-73.132781,-74.997729,-71.008506
-83.211799,-79.770496,-81.046374,-89.012404,-82.539077,-78.914584,-71.312356,-75.276014,-74.285103,-71.356652
-81.326626,-81.761556,-79.796484,-88.089312,-82.539077,-77.105831,-69.946673,-78.566863,-72.908622,-72.908622
-80.891696,-87.333236,-82.196485,-87.333236,-84.009848,-75.276014,-69.444871,-78.566863,-71.312356,-73.204353
-87.575203,-84.083377,-87.486558,-90.329066,-83.251442,-75.348404,-70.013200,-77.447673,-70.515002,-71.918167
-86.592322,-79.074063,-86.680109,-90.402114,-81.761556,-77.550552,-70.802362,-77.880782,-70.448476,-71.953883
-80.549055,-76.783716,-83.904384,-88.666563,-81.399640,-78.489029,-73.342266,-80.123763,-70.758153,-71.753635
-77.880782,-77.550552,-88.238049,-87.426555,-82.985643,-75.276014,-74.285103,-82.539077,-70.802362,-73.204353
-77.447673,-77.957877,-90.354336,-90.290565,-88.884110,-72.450726,-74.852949,-82.410218,-71.381070,-76.641840
-78.914584,-79.345204,-88.736949,-87.426555,-82.757343,-71.312356,-75.276014,-78.059663,-70.303309,-82.631415
-83.350229,-80.666535,-84.776987,-83.904384,-80.382710,-72.833963,-75.203624,-74.708168,-69.880147,-81.399640
-91.099250,-83.251442,-83.063537,-82.166678,-82.832988,-72.955035,-74.852949,-71.896475,-69.409450,-78.045185
-88.858891,-84.718649,-82.688417,-82.462487,-90.281681,-72.279936,-75.447462,-69.880147,-69.880147,-77.569822
-83.980372,-82.760982,-84.858918,-81.761556,-83.689264,-70.448476,-79.490438,-69.946673,-70.829981,-77.105831
-84.718649,-82.688417,-86.980417,-80.974348,-77.803579,-68.757759,-85.326900,-68.757759,-72.833963,-76.330853
-88.720121,-81.420666,-85.038568,-80.334304,-77.569822,-68.342046,-79.925060,-67.708527,-75.203624,-76.478449
-91.673978,-81.687499,-87.277906,-81.687499,-79.727949,-69.277925,-76.783716,-68.233143,-75.447462,-74.708168
-89.501103,-80.549055,-82.614859,-83.904384,-82.462487,-72.279936,-78.422425,-68.853644,-74.295703,-72.833963
-86.286726,-80.382710,-80.123763,-83.792711,-79.314014,-72.833963,-84.718649,-69.277925,-75.203624,-70.231482
-84.868504,-83.474792,-79.077890,-80.334304,-74.708168,-71.750657,-83.576039,-71.750657,-75.447462,-70.733648
-87.333236,-87.126658,-82.090089,-79.369744,-71.883323,-70.448476,-79.805169,-71.823566,-79.175244,-74.285103
-84.422782,-82.969211,-86.820575,-80.902322,-71.148468,-72.737677,-80.902322,-69.311818,-100.000000,-74.090961
-83.978183,-82.090089,-87.947445,-80.812219,-72.352846,-76.014458,-84.858918,-68.925656,-79.993731,-68.925656
-85.513712,-82.013499,-87.103839,-77.473350,-73.367033,-77.981829,-78.489029,-68.757759,-75.763308,-66.988466
-87.751625,-82.688417,-89.123357,-76.478449,-71.768672,-76.478449,-73.647657,-69.378345,-75.447462,-65.962932
-87.935311,-82.462487,-87.935311,-77.803579,-69.784325,-77.886389,-70.883752,-70.231482,-77.803579,-65.962932
-86.007418,-81.038934,-81.493364,-80.487282,-68.689631,-81.038934,-69.212163,-72.207027,-80.265633,-66.412445
-87.887245,-79.947780,-79.698470,-82.266206,-68.757759,-85.513712,-68.342046,-74.708168,-79.515816,-67.300043
-83.904384,-79.925060,-84.550519,-79.925060,-70.758153,-82.462487,-68.757759,-74.708168,-77.024135,-68.757759
-82.385898,-81.936910,-81.936910,-78.411195,-70.664933,-81.098634,-69.644946,-75.131234,-74.090961,-67.640399
-84.648572,-89.215916,-77.217042,-77.806991,-69.813621,-80.543763,-70.159655,-76.942440,-71.174927,-66.712505
-88.693158,-83.446822,-76.942440,-77.469050,-70.315423,-78.312437,-69.632984,-82.614887,-72.207027,-68.165015
-83.045199,-80.666535,-75.203624,-75.447462,-73.874463,-81.115523,-69.880147,-82.462487,-71.768672,-72.279936
-83.322816,-83.866079,-72.981708,-74.563388,-75.291900,-83.322816,-69.146118,-77.140166,-69.245292,-74.016746
-87.935311,-82.013499,-73.130138,-71.243641,-75.699079,-79.727949,-69.378345,-75.447462,-67.708527,-75.203624
-88.644423,-78.291683,-75.699079,-68.757759,-77.981829,-75.203624,-71.221377,-78.996229,-66.988466,-78.311930
-87.653124,-81.178512,-75.894523,-67.437979,-81.771430,-72.759303,-72.207027,-82.048372,-66.017087,-83.446822
-90.501834,-87.858088,-73.588776,-68.796691,-80.477029,-70.817225,-72.759303,-78.411195,-65.477916,-81.493364
-84.438109,-87.604189,-74.563388,-68.709620,-82.122193,-69.747094,-73.217714,-74.016746,-67.168825,-82.106173
-79.787718,-100.000000,-77.140166,-66.646896,-89.464111,-70.596219,-72.464190,-72.126200,-68.096887,-83.752408
-79.698470,-83.904384,-83.904384,-65.962932,-80.334304,-70.231482,-73.130138,-73.367033,-66.988466,-81.252569
-88.421188,-77.826162,-85.861178,-68.210285,-76.860744,-71.604838,-77.140166,-72.981708,-66.646896,-79.554418
-82.539619,-76.196635,-78.967902,-71.739669,-77.396149,-69.212163,-89.939487,-70.686326,-68.689631,-79.447145
-79.787718,-79.554418,-73.217714,-71.667841,-79.787718,-68.621502,-81.104456,-69.576231,-70.086225,-77.140166
-80.405003,-77.826162,-69.146118,-70.614499,-80.405003,-67.689760,-76.315058,-69.245292,-72.981708,-77.140166
-81.411332,-73.499227,-69.652800,-75.223685,-75.816742,-67.168825,-76.315058,-67.689760,-75.291900,-80.405003
-80.669526,-72.151736,-70.086225,-82.969716,-72.981708,-68.621502,-79.171362,-66.349190,-77.649173,-81.699424
-81.411332,-73.499227,-67.689760,-78.857915,-72.981708,-69.146118,-82.751958,-66.646896,-78.333362,-82.463631
-84.438109,-74.058428,-66.646896,-80.405003,-74.540401,-71.106212,-73.499227,-68.621502,-81.860320,-83.322816
-83.866079,-73.508414,-66.861957,-80.405003,-75.058843,-72.684644,-70.248897,-67.572271,-91.985299,-82.309308
-82.614887,-74.090961,-67.755640,-77.903995,-73.573442,-73.573442,-69.644946,-67.755640,-81.178512,-81.178512
-89.089814,-75.816742,-67.374842,-78.649133,-72.134117,-77.649173,-70.614499,-67.689760,-83.322816,-82.838236
-81.539386,-76.629962,-66.349190,-81.411332,-68.621502,-86.689822,-69.146118,-68.096887,-83.322816,-84.438109
-75.369681,-76.706839,-68.276165,-82.385898,-67.755640,-86.256123,-68.276165,-70.154939,-80.902322,-89.970712
-73.499227,-75.816742,-72.464190,-77.655019,-67.689760,-80.853884,-68.709620,-72.464190,-81.104456,-88.295467
-73.425013,-72.076988,-76.779049,-72.609984,-68.028758,-81.178080,-67.623879,-74.490998,-83.676420,-81.465329
