-84.258344,-89.807015,-82.977000,-80.199745,-79.174221,-73.665671,-77.271345,-72.600222,-83.778744,-85.900238,-76.259544,-80.608989,-72.571574,-82.418655,-78.645618,-79.674274,-78.800364,-74.467005,-78.111630,-77.601427,-77.601427,-72.098805,-68.605570,-75.758587,-82.319857,-88.551315,-73.132781,-73.048480,-82.319857,-100.000000,-73.132781,-82.768845,-76.283429,-72.600222,-82.977000,-82.554230
-100.000000,-79.842523,-82.166678,-75.843859,-79.435871,-73.796086,-82.763325,-72.481822,-76.641840,-84.301801,-77.187526,-82.166678,-85.619381,-83.251442,-79.151897,-80.062403,-73.796086,-73.516352,-79.435871,-88.106330,-77.957877,-71.896475,-68.997668,-77.447673,-78.644696,-83.626768,-73.796086,-71.896475,-81.268702,-85.945618,-71.896475,-75.550467,-80.471646,-72.983286,-86.082312,-83.626768
-85.328469,-78.722530,-75.680805,-72.834214,-84.159569,-74.391592,-79.519620,-73.870301,-73.058033,-80.765133,-79.213675,-89.489572,-79.914549,-83.324971,-73.870301,-78.722530,-72.469772,-75.420794,-80.540318,-76.723535,-81.794280,-72.498664,-70.910826,-80.765133,-76.205648,-77.269222,-74.925339,-71.992915,-83.213775,-79.519620,-72.026978,-73.058033,-81.474739,-73.058033,-87.488931,-82.911527
-84.344394,-78.722530,-74.925339,-73.591011,-83.702756,-75.420794,-74.925339,-76.205648,-71.959779,-76.177849,-81.909669,-80.604880,-76.723535,-77.524550,-71.969385,-77.524550,-71.969385,-76.177849,-82.692256,-71.959779,-88.397314,-73.591011,-73.058033,-89.690065,-74.925339,-72.026978,-75.632162,-75.680805,-83.141244,-73.027944,-73.591011,-72.525474,-87.723852,-73.870301,-86.592380,-82.243268
-82.243268,-77.269222,-78.034753,-75.420794,-77.704954,-77.524550,-73.058033,-78.722530,-72.834214,-73.027944,-89.069006,-75.420794,-74.925339,-74.391592,-70.581529,-78.722530,-73.058033,-74.391592,-82.904994,-70.939791,-76.723535,-74.925339,-72.834214,-83.740939,-74.925339,-70.079726,-77.269222,-83.702756,-79.152398,-68.539689,-75.680805,-76.205648,-87.639880,-75.420794,-87.639880,-81.474739
-82.615666,-76.127867,-82.832988,-81.118400,-76.096153,-81.717690,-72.983286,-79.151897,-76.641840,-71.896475,-90.290565,-73.796086,-75.917062,-74.852949,-71.518607,-79.451085,-78.278911,-70.515002,-78.559093,-71.896475,-71.428479,-78.466336,-73.796086,-79.871296,-77.187526,-68.994333,-76.127867,-80.693107,-74.852949,-67.953191,-79.003068,-84.204125,-77.957877,-76.937469,-90.290565,-79.435871
-83.734181,-76.652709,-73.796086,-80.693107,-78.468650,-91.099250,-73.796086,-77.116943,-79.842523,-72.760304,-81.268702,-75.348404,-79.003068,-76.641840,-72.425755,-79.003068,-83.626768,-69.511398,-75.843859,-74.852949,-69.915850,-84.204125,-77.447673,-78.644696,-81.835612,-70.361083,-76.427266,-74.852949,-72.983286,-68.140844,-81.118400,-80.062403,-73.278568,-80.693107,-91.099250,-78.468650
-100.000000,-78.914584,-69.343688,-73.721872,-81.192113,-79.382550,-74.240765,-78.566863,-82.090089,-77.370796,-78.566863,-79.382550,-84.646382,-78.993602,-75.276014,-75.468771,-88.381422,-69.946673,-74.780558,-80.621081,-70.802362,-81.761556,-82.985643,-81.221463,-83.520988,-73.204353,-77.880782,-73.441692,-73.721872,-71.356652,-80.891696,-67.726006,-70.448476,-86.299899,-100.000000,-77.550552
-81.543692,-86.446139,-67.953191,-71.016804,-77.526464,-75.348404,-74.852949,-88.170300,-83.285999,-80.693107,-76.641840,-81.400683,-75.603024,-75.348404,-77.447673,-72.983286,-86.589315,-72.425755,-75.078182,-88.170300,-73.278568,-74.852949,-75.603024,-81.835612,-78.974688,-77.447673,-82.615666,-76.127867,-79.151897,-79.151897,-79.151897,-72.401058,-67.953191,-90.831536,-90.745013,-77.933795
-75.420794,-80.540318,-69.069680,-70.079726,-73.870301,-74.391592,-75.680805,-83.702756,-88.397314,-73.058033,-74.925339,-77.524550,-70.581529,-73.058033,-82.466303,-72.498664,-81.039810,-75.632162,-74.925339,-88.397314,-77.524550,-72.026978,-72.026978,-79.091551,-76.723535,-81.190426,-87.639880,-85.765621,-89.861637,-77.269222,-76.723535,-73.058033,-66.453012,-84.430216,-89.296771,-80.540318
