-84.672094,-83.878049,-82.247241,-83.018864,-84.893122,-85.639568,-69.389750,-73.202368,-75.988276,-80.808229
-83.372468,-85.490919,-83.372468,-82.884869,-88.485335,-87.698760,-68.805478,-74.201437,-74.902994,-81.920002
-82.942876,-83.470725,-86.390025,-84.565722,-93.073984,-89.237330,-69.414463,-74.902994,-74.201437,-80.470165
-81.920002,-82.173712,-87.698760,-88.485335,-89.438651,-85.129977,-69.414463,-77.944193,-74.696893,-79.194288
-81.920002,-80.299243,-86.106663,-89.330364,-85.490919,-81.169102,-69.232659,-82.589679,-75.427836,-78.279863
-81.553962,-80.206998,-88.263982,-88.651068,-82.653433,-78.529227,-69.389750,-86.259985,-77.079666,-77.340362
-82.462697,-81.602710,-89.842431,-89.210105,-81.654098,-76.452267,-68.805478,-83.421614,-77.263159,-77.263159
-82.589271,-83.018864,-88.715396,-100.000000,-81.104974,-74.980775,-69.480989,-80.373299,-75.442590,-66.679604
-86.106663,-84.531824,-86.102884,-89.801863,-80.734172,-74.201437,-69.916265,-78.451394,-73.645672,-76.452267
-90.985378,-86.106663,-84.531824,-85.129977,-80.044873,-72.303321,-72.300205,-75.906581,-72.311346,-74.902994
-87.533026,-87.493131,-84.391554,-83.348085,-79.784934,-71.167381,-72.236687,-73.576258,-72.236687,-67.677980
-86.857304,-87.951843,-85.956735,-82.362484,-79.853605,-68.805478,-73.128153,-72.311346,-73.128153,-76.245578
-88.651068,-83.102944,-89.421210,-81.831274,-81.553962,-68.348990,-74.769283,-71.313200,-74.769283,-79.513033
-89.732530,-82.437295,-100.000000,-80.951795,-83.726073,-68.212734,-75.279199,-71.167381,-78.202660,-82.516150
-100.000000,-82.943473,-90.794774,-81.399625,-85.342271,-68.212734,-77.185957,-71.203919,-83.412890,-85.862580
-89.894922,-81.399625,-87.434556,-82.007702,-88.450256,-67.688118,-79.547554,-73.295322,-86.703303,-83.839836
-85.953341,-80.660116,-82.437295,-83.839836,-86.746451,-68.212734,-84.983736,-74.126272,-85.186618,-80.951795
-83.974116,-81.169102,-81.477372,-82.173712,-80.044873,-68.280862,-83.974116,-74.201437,-81.169102,-78.279863
-86.102884,-82.589679,-82.173712,-81.028384,-76.754808,-68.280862,-78.451394,-73.656620,-79.444361,-77.436993
-87.453431,-82.247241,-82.159679,-80.967484,-74.896903,-68.964752,-77.514827,-72.919076,-78.865417,-78.529227
-86.557309,-82.007702,-82.866888,-79.784934,-73.026244,-69.673938,-77.583814,-71.703617,-77.185957,-77.866360
-100.000000,-83.764052,-84.983736,-78.118232,-72.236687,-71.703617,-76.677605,-71.698732,-75.824885,-76.851960
-100.000000,-85.129977,-85.326887,-76.754808,-70.252646,-73.128153,-74.201437,-71.272634,-76.245578,-76.816694
-89.842431,-84.744473,-82.942876,-76.754808,-68.892740,-74.201437,-72.311346,-72.303321,-78.963444,-79.711574
-87.698760,-87.951843,-82.942876,-76.452267,-68.280862,-75.906581,-71.778276,-73.645672,-83.974116,-80.734172
-85.129977,-100.000000,-81.477372,-76.452267,-68.349559,-77.652513,-71.785407,-75.427836,-91.394560,-83.022544
-85.186618,-83.262549,-82.516150,-77.185957,-68.212734,-80.951795,-72.536420,-77.185957,-91.839938,-89.201409
-82.173712,-82.173712,-83.837581,-80.044873,-68.892740,-88.319809,-74.201437,-78.358418,-88.319809,-79.248202
