-80.512002,-81.243836,-75.194492,-82.369092,-79.647591,-81.686318,-88.743506,-80.254087,-79.642143,-80.254087,-83.103519,-80.349628,-75.661494,-81.121190,-74.669650,-76.523200,-81.525476,-79.403502,-83.144504,-84.003689,-79.828794,-78.475682,-79.647591,-84.017909,-87.554133,-77.710692,-82.714912,-81.121190,-83.761745,-81.243836,-77.031551,-79.828794,-75.661494,-85.701142,-84.123072,-80.946932
-78.719169,-79.510249,-78.402200,-80.328736,-80.110035,-80.797178,-89.763020,-79.747461,-79.510249,-79.068973,-81.088046,-80.797178,-73.804826,-81.088046,-75.038930,-75.498103,-80.363889,-77.893849,-80.797178,-82.562936,-80.797178,-76.877146,-79.510249,-81.088046,-83.925930,-76.540625,-81.390099,-80.363889,-81.806066,-77.764297,-77.047825,-81.227171,-73.254812,-83.971735,-83.523553,-82.222033
-78.140059,-77.852781,-82.295563,-79.169676,-80.872286,-81.879595,-82.638924,-79.756768,-79.756768,-76.445997,-78.647259,-82.295563,-72.831294,-80.872286,-76.125497,-76.618459,-79.578920,-76.954348,-77.632859,-80.182061,-81.030893,-76.445997,-82.706260,-79.801930,-85.493376,-76.445997,-79.756768,-79.331476,-79.578920,-76.954348,-78.479403,-80.628599,-72.545779,-82.706260,-82.638924,-81.165941
-77.477191,-78.744648,-80.900602,-80.038008,-82.980439,-82.548119,-79.431176,-78.621269,-81.452633,-74.870721,-75.962113,-87.403796,-73.200383,-82.486948,-76.799943,-77.675813,-79.850821,-77.477191,-74.961149,-77.477191,-80.722070,-77.477191,-83.672722,-78.744648,-88.633110,-77.816646,-78.303520,-77.816646,-78.958985,-78.210231,-81.452633,-81.152063,-74.961149,-81.732537,-80.722070,-81.452633
-77.971052,-79.756768,-77.318363,-82.684144,-80.920553,-84.896325,-77.852781,-79.169676,-89.324636,-75.579799,-75.579799,-87.421563,-74.902788,-85.493376,-79.578920,-78.817070,-79.756768,-78.140059,-74.407332,-76.618459,-80.273038,-78.523495,-76.954348,-79.331476,-90.996194,-79.169676,-78.921616,-78.140059,-78.140059,-81.165941,-83.602624,-81.165941,-79.578920,-79.331476,-80.607353,-81.463628
-78.324998,-81.732537,-76.291591,-85.108837,-78.210231,-83.892664,-76.799943,-77.984391,-82.916540,-76.462791,-75.416408,-82.916540,-76.291591,-83.827359,-83.346133,-77.477191,-81.627762,-76.799943,-74.961149,-76.799943,-77.648055,-79.441577,-73.174450,-80.289832,-89.292758,-81.010151,-78.324998,-77.308294,-79.612716,-87.490936,-79.612716,-81.452633,-85.186733,-77.984391,-81.010151,-82.148504
-78.140059,-83.602624,-76.125497,-83.068516,-76.125497,-81.165941,-77.462700,-76.125497,-77.868029,-79.169676,-77.992889,-81.213897,-76.445997,-83.927701,-83.024004,-76.125497,-84.050805,-75.579799,-76.445997,-78.523495,-76.125497,-78.921616,-70.946568,-80.913534,-83.602624,-83.068516,-79.331476,-77.526917,-80.437946,-89.304547,-76.125497,-80.872286,-82.050905,-76.618459,-81.463628,-83.154442
-76.933612,-83.925930,-76.877146,-79.684742,-74.406730,-79.684742,-77.893849,-74.952417,-76.043805,-80.110035,-80.363889,-79.919493,-76.877146,-82.133343,-81.088046,-75.498103,-86.926523,-74.334942,-79.510249,-81.088046,-75.498103,-76.877146,-71.938049,-82.600384,-79.068973,-83.925930,-79.928959,-77.555025,-81.088046,-87.656669,-73.804826,-79.928959,-79.510249,-75.038930,-83.971735,-82.562936
-76.954348,-85.513042,-78.140059,-76.671206,-75.034112,-77.632859,-80.182061,-74.407332,-75.116711,-80.205829,-84.896325,-79.756768,-76.445997,-81.165941,-78.387198,-76.125497,-81.779738,-74.407332,-82.638924,-82.258079,-76.125497,-76.125497,-74.407332,-83.068516,-76.125497,-82.050905,-81.047661,-78.387198,-83.927701,-87.421563,-72.545779,-78.140059,-80.182061,-74.591869,-83.154442,-83.068516
-76.799943,-84.272879,-78.324998,-74.262552,-77.675813,-77.368121,-83.322169,-74.253706,-75.416408,-81.010151,-83.827359,-80.463301,-77.477191,-79.612716,-76.291591,-76.507822,-79.612716,-75.416408,-85.933299,-80.567670,-76.799943,-75.962113,-76.799943,-83.332019,-73.724464,-79.612716,-80.768577,-80.289832,-85.186733,-81.452633,-72.165346,-78.210231,-82.996300,-74.961149,-80.900602,-85.340773
